restaurant,review,restaurant_rate,review_rate,total_reviews,review_date,latitude,longitude,categories
New Orleans Seafood & Steakhouse,The food and service here are second to none! The host and owner is so friendly!The food is excellent with most of it being seafood cooked creole and cajun style.It's not a huge place but there is plenty of seating and busy even on a weeknight because it is so good.,5.0,5.0,70,2016-08-30,43.677592,-79.506363,"Seafood , Cajun/Creole , Steakhouses"
New Orleans Seafood & Steakhouse,"The best! Mike was the greatest host I've ever had. So friendly and accommodating.  It was my girlfriends birthday and I brought cup cakes, Mike brought them into the kitchen and decorated them with berries and mint leaves and lit some candles. Then he brought us Birthday shots! The guy is amazing. Thanks Mike!The food was great. I recommend the salmon or bass ""fish of the day"" dish.",5.0,5.0,70,2017-02-18,43.677592,-79.506363,"Seafood , Cajun/Creole , Steakhouses"
New Orleans Seafood & Steakhouse,"Truly a hidden gem in Toronto. Not many Cajun or creole cuisine in town and this is a place that is a lot closer than Dick & Jenny's across the border in Grand Island NY. We have been taking out-of-towners here over the years and they have all remarked on the memorable food and service and tonight was no different. Casual and intimate service with New Orleans jazz music playing in the background, we truly enjoyed various appetizers, the daily fish specials, seafood creole pasta and a pecan pie dessert. Highly recommended for something a little different and unpretentious in the ever-evolving restaurant scene in Toronto.",5.0,5.0,70,2017-01-07,43.677592,-79.506363,"Seafood , Cajun/Creole , Steakhouses"
New Orleans Seafood & Steakhouse,"I must say it took me 6 years to finally step into New Orleans Seafood and Steakhouse and I don't know why. Never expected a quality restaurant in a small almost unknown street. After reading other yelpers reviews I knew I had to try it. And from the moment I stepped in it felt like home. I forgot to ask their names but the customer service is top notch. They are friendly and happy. The food was over my expectations. I love spices and I was served with my seafood gumbo. The shrimps were a generous juicy size. The side bread was warm! Then my main dish Creole Seafood Pasta was a generous size. The taste was perfect. They are very generous yes again generous with the seafood. Very happy overall with my visit and will definitely go back more often. Just for the amazing staff it's worth it and the chef is amazing. It's a must, if you're on Scarlett rd between 5 and 9 (tue-sat) please go you will be satisfied. I didn't take dessert because I was already tooo full but the selections made me think twice.",5.0,5.0,70,2016-03-31,43.677592,-79.506363,"Seafood , Cajun/Creole , Steakhouses"
New Orleans Seafood & Steakhouse,Perfect night for as stroll to this seafood restaurant #3 best seafood in the city by TripAdvisor. Loved the Fisherman's platter. Great decor and noise level and space. Service was excellent.,5.0,5.0,70,2017-06-24,43.677592,-79.506363,"Seafood , Cajun/Creole , Steakhouses"
New Orleans Seafood & Steakhouse,"Went for a birthday dinner with a party of six in early December.Mike took great care of us.Food was excellent and he was bang on with his wine recommendation with the meal.Since most of our party is Croatian, we were sharing Mike's background, it was a fun evening.And he bought us dessert.Thanks a bunch",5.0,4.0,70,2017-01-15,43.677592,-79.506363,"Seafood , Cajun/Creole , Steakhouses"
New Orleans Seafood & Steakhouse,"Why go to New Orleans for food when you can just come here? This restaurant has it all: good food, great staff, and awesome vibes! Ordered the crab cakes and jambalaya and both were mouth-watering good! The waiter was also super friendly and really funny. Definitely coming back to try the gumbo and maybe some of the other seafood dishes!",5.0,5.0,70,2016-11-27,43.677592,-79.506363,"Seafood , Cajun/Creole , Steakhouses"
TORCH Pressed Sushi,"This place is BOMB! The torched sushi at this place is really good! I came here on the weekend on there last day of their grand opening promo. Luckily I had 3 people (including myself) with me so I could pretty much order the entire menu and try almost everything they have. This was my order: All torched obviously - Salmon  (got extra 3 pieces from their promo)-  Spicy Salmon-  Shrimp-  Tempura Shrimp - Unagi - Red snapper- Tuna  - Poke bowl and torched spicy salmon poke I would describe every single torched sushi on that list but then this would be a long ass review and take too much typing. Needless to say the best and my personal favorite was the salmon which I got extra of too. It was a great choice to get more of the salmon too. The salmon is soft and loaded with so much flavor. I find that this place is also quite generous with there slices of sashimi that they give you. They do not pack the whole aburi with rice. The portion ratio of rice versus fish is well balanced. My least favorite one was the tempura shrimp. I just thought it was very original and didn't have much creativity or much flavor to that one. Perhaps I should of ate it with some soy sauce but most of the time aburi's you rarely need to dip it into soy sauce since there is already taste. Both poke bowls were outstanding! Very generous in quantity and I thought the size was perfect for 2 people to share or even 1 person ( if your super hungry). The torched salmon poke was the first I have ever eaten torched poke and it did not disappoint. The original poke bowl was very good as well. They give you really good toppings such as seaweed salad, corn, peas, avocados and a mix of tuna and salmon fish. Very delicious spot for aburi's and poke in North York. Definitely would come another time and eat everything on my list all over again and maybe try the yam & banana.Staff there are really nice and pleasant. Cool guys! Parking is a tough considering this place is located right on Yonge Street. There is limited parking in the Katsuya plaza. Your best bet is to find street parking on the two side residential streets, but even there can be tricky depending on timing.",4.0,5.0,39,2018-01-02,43.789482,-79.418195,"Japanese , Sushi Bars"
TORCH Pressed Sushi,"Was in the area and decided to drop by this place to try out their torched sushi. It's a very small place with 10 spots to eat there. Most of the customers called ahead or ordered online for takeout.  It was an okay experience but based on the previous reviews, I was expecting more.  Food:Based on the previous reviews, I was disappointed. I ordered the torched salmon sushi, spicy salmon rice bowl and yam banana torch sushi. Sushi orders are made fresh as you order. The quality was okay but not as spectacular as some of the reviewers describe it to be. For this price, I could go to other places with better seating and more quantity. The torched salmon flavour was not enough.  Also, the spicy salmon bowl tasted the same as my regular salmon sushi,  no spiciness which is strange. The yam banana torched sushi was better, taste complemented well together and unique.",4.0,3.0,39,2018-01-27,43.789482,-79.418195,"Japanese , Sushi Bars"
TORCH Pressed Sushi,"WHAT I GOT:- Torched Salmon, Torched Unagi, Torched Red Snapper, and Torched Tuna. A promotion of buying 12 pieces led to an additional salad, soup, and pop for free.TASTE: [4/5]- I'm a big fan of blow torched sushi and pressed sushi. I liked how their menu had options I haven't seen at other sushi restaurants. Each type tasted unique and my favourite had to be the Torched Salmon and Torched Red Snapper. Both had toppings and sauces that complemented the torched flavour. Additional ingredients were tucked away inside each pressed sushi which kept every bite interesting and flavourful. The Torched Unagi also had an interesting seaweed seasoning on the bottom of each piece.PRESENTATION: [4/5]- At first I was questioning why it took about 10 minutes to make 12 pieces of sushi but once they came out, I found that each type of pressed sushi looked unique and skillfully assembled.SERVICE: [5/5]- The cashier was attentive to the details of my order and kept me updated on how soon our food would come. He also went out of his way to provide additional servings of the sides (e.g. salad and soup) for my partner and other guests in the restaurant. But wait there is more, they ran out of simple salad but made and offered us seaweed salad instead. They went above and beyond for us and other guests in the restaurant.THE LAST WORD: - I would come here if you like blowtorched sushi and pressed sushi. TORCH has types of sushi you won't find at other restaurants and therefore deserves a visit. Expect friendly service, beautiful pressed sushi, and interesting flavours with every bite.",4.0,4.0,39,2018-01-13,43.789482,-79.418195,"Japanese , Sushi Bars"
TORCH Pressed Sushi,"This is a good place to get takeout torch pressed sushi without the fancy ambiance that you'd get at a downtown or midtown restaurant.  They're still fairly new and seems like they're still trying to work out logistics and efficiency during busy hours, so it took about 15-20 minutes to get 9 pieces of torched sushi for takeout.  The total came to $22, which I thought was a bit pricey.  It definitely wasn't enough to make two people full, but we came to get a quick snack since we were in the area, and it was a good snack! The guy who worked there was very nice and apologized for the wait and gave us two free miso soups which was nice of him, even though we were supposed to get only one.  We tried the spicy salmon, unagi and red snapper, and all were flavourful but I think the red snapper was the best one in my opinion.All in all, I'd probably come back here for a snack, but it's not in a convenient location as there is no parking. Best place to park would be on a small street or in a plaza near by.",4.0,4.0,39,2018-01-13,43.789482,-79.418195,"Japanese , Sushi Bars"
TORCH Pressed Sushi,"The sushi here is fresh - they make it right in front of you!  It's a TINY spot with just a few bar/counter seats so plan on take-out.  Best to park on the side street or better yet in the plaza across the street.I ordered the torched spicy salmon; torched red snapper and the torched shrimp based on the previous reviews I read.  I wish the spciy salmon was a bit more spicy, but everything tasted fresh and delicious.the best part is you can order in 3 pieces or 6 pieces of a particular kind of sushi so it let's you try out a variety.  It isn't particularly cheap but it's very good.Service is super friendly.  I had to wait about 15 minutes for my order (was told of this when I ordered so not an issue at all).Definitely will be back!",4.0,4.0,39,2018-01-09,43.789482,-79.418195,"Japanese , Sushi Bars"
TORCH Pressed Sushi,"TORCH showed up on just about all my social platforms. Eventually, I gave in and went to try on their last day of the BOGO promo. Did it live up to the hype? Ehhhh.It was okay. Staff was friendly, parking is a disaster. It's good but given their price point, I wasn't blown away. We ordered 24pcs in total, varying in:- Spicy Salmon- Salmon- Unagi- Red Snapper- Tempura Shrimp(We didn't get any pop or salad that's included in the 12 PC promos)The best? Spicy Salmon/Salmon. This was definitely the most flavorful.The worst? Tempura Shrimp. Like another reviewer, I found it unique at first, as you don't usually see this in pressed sushi. However, in tasting it, it fell behind. It's literally tempura shrimp on rice. I would also suggest opting out on the Unagi. Seeing as how Unagi is already cooked, torching it didn't do anything for its flavour profile. Unfortunately, it tasted like regular Unagi nigiri to us, and definitely not worth the premium. What you also won't be thrilled about? The wait. We arrived at 4, to find them CLOSED until 4:30. TORCH had closed to take their lunch and prep for future orders. I get it? We were lucky to have a car to wait in, but I feel for those who traveled all the way there without a vehicle, to wait in the cold or be turned away. Even after they reopened, they took 3 orders of 12-24pcs and all others had to wait an additional 30 minutes. People weren't ordering party trays (that I'd understand).DEFINITELY call ahead. Would I go back? Probably not. It's a unique takeout place, but on top of the price, the wait isn't worth it.",4.0,3.0,39,2018-01-03,43.789482,-79.418195,"Japanese , Sushi Bars"
TORCH Pressed Sushi,"Fabulous food and service!!! We arrived around 1:15pm on a Friday. The place is pretty tiny, but only about half the seats were filled. However, there did seem to be a lot of customers getting take out, so they were also busy fulfilling those orders.The wait time for food is absolutely worth it. The staff make each order fresh on the spot. I would sacrifice time for high-quality food, and with the open kitchen, you can watch each step in the process.They had a ""buy one get one"" deal going on, so my friend and I ordered two poke bowls and two 6-piece rolls for about $28:     - torched spicy salmon bowl     - poké bowl     - torched unagi     - torched red snapperThe bowls are a little smaller than other poké bowls I've tried, but it ended up being a solid amount of food for two people. Sushi was torched to perfection, and the bowls tasted delicious as well. The boss was quite attentive to us throughout our meal, and didn't seem to mind that we spent around two hours eating and chatting. The restaurant became quite empty after 2:30pm. Right before we left, a photographer came in and appeared to be working with the boss on some promotional material, so keep an eye out for those! Would highly recommend giving this place a try.",4.0,5.0,39,2017-12-29,43.789482,-79.418195,"Japanese , Sushi Bars"
TORCH Pressed Sushi,"Had to jump in on this buy one get one free promo!Torched pressed sushi, depending on which fish you choose, they range around $6.50 for 3 pieces. I had unagi, salmon, tuna and red snapper. All were flavorful and had a decent ratio of protien and ricem. Red snapper was my favorite, in the middle it had pieces of tempura shrimp. The poke bowls, range from $12-14. We went for the spicy salmon poke bowl, and the torched unagi bowl. The spicy salmon bowl was good, lots of protein and without all the other ingredients, like how real poke bowls should be. The unagi bowl was disappointing though, tasted like the premade unagis you buy at the grocery store and just topped on rice. Tbh It's quite expensive, so I would definitely go now while they are doing their buy one get one free promo! Hurry, deal ends Dec 31.",4.0,4.0,39,2017-12-23,43.789482,-79.418195,"Japanese , Sushi Bars"
TORCH Pressed Sushi,"We stumbled across this newly opened sushi restaurant on yonge, tempted by their soft opening special of buy one get one free, my boyfriend and I walked in. The interior is clean and well lit with lots of natural lighting. The owner greeted us warmly, explained their menu selection and the more popular choices. TORCH offers 10 different pressed sushi, with choices of aburi bowls and poke options as well. We ordered salmon, spicy salmon, spicy red snapper, tuna, shrimp, and unagi; we also got complimentary miso and salad for free with the purchase of our sushi. The red snapper is definitely my fav, it has tempura imitation crab within the pressed rice, which gives a nice and pleasing crunch when you bite in! Close second would be the spicy salmon and shrimp. They make all their dressing in-house, which is a nice bonus. The salad dressing was superb; tangy and sweet, with a hint of lemon within. Overall this is a good place more for takeout and on the run lunch/dinner option. However the downside is that without the buy one get one free deal, I feel this place is quite over priced for the quantity of food I'm getting (~$6.70 for 3 pieces and ~$12+ for 6 pieces.) Since this promo goes until the end of the year, I would recommend to try it at least once.",4.0,4.0,39,2017-12-13,43.789482,-79.418195,"Japanese , Sushi Bars"
TORCH Pressed Sushi,"I went to Torch on 12/30 before the BOGO free offer expired. I'm so glad I did because I'm not sure if I'd pay full price at TORCH and not because the service is lacking nor because the quality is subpar. Both are great but to pay 20 bucks for 6 pieces of sushi to me is not worth it. I got the regular shrimp, the tempura shrimp, the snapper, and the spicy salmon. The only one I thought was meh was the tempura shrimp because it wasn't as crispy as I wanted my tempura to be. I like the regular shrimp one a lot because it has a burst of freshness from all the lime zest. It really helps to cut some of that butteriness and richness from the spicy salmon and snapper. There's even filling in the pressed rice like shrimp tempura, avocado, and imitation crab meat which takes their pressed sushi to the next level. There aren't many seats inside the establishment so it's better to order it to go. If you're driving to TORCH, there aren't many parking spots available in the parking lot and once you back out of the tiny parking lot you're on Yonge St. It's better to park on the side streets.",4.0,4.0,39,2018-01-03,43.789482,-79.418195,"Japanese , Sushi Bars"
TORCH Pressed Sushi,"This place is already becoming quite popular, and I expect it to continue to be. Most of the time, aburi oshizushi is only available at somewhat upscale sit-down Japanese restaurants. Torch is turning that idea upside down, and offering take-out options for their pressed sushi and poke bowls.ATMOSPHERE:It's a tiny little walk in shop with a few stools and standing tables. Enough space for some to sit, but definitely intended as a pick-up option.SERVICE:I had to wait 40+ minutes to get my order, which I was not thrilled with. However, the staff member was sincerely apologetic and friendly. Also, it was somewhat understandable given how busy they were with the buy one get one free special they were offering to celebrate their grand opening. The wait time also suggested to me that they were not willing to compromise quality for speed/convenience, which is a plus for me.FOOD:We ordered the Salmon Pressed Sushi, Spicy Salmon Pressed Sushi, Poke Bowl, and Spicy Salmon Bowl. All were amazing. The salmon for all the dishes were fresh, and seared perfectly. The spicy mayo sauce that accompanied the Spicy salmon bowl went so amazingly well with the sesame seed white rice. The spicy salmon pressed sushi was also quite impressive (yes, I like spicy salmon). VERDICT:I will definitely be back.",4.0,4.0,39,2017-12-30,43.789482,-79.418195,"Japanese , Sushi Bars"
TORCH Pressed Sushi,"Not sure if I would really come here without the BOGO discount. I think it's quite pricey for a take out place. However, I thought the sushi was quite good, lots of fish on each piece of sushi. I think there was a tad too much mayo though - a bit less and the fish would have stood out more. I found some sushi was better than others. The shrimp tempera one was alright but not the best (shrimp was small, wasn't torched, would rather eat dynamite roll), the unagi one was not great either (it's alright but nothing special). I would recommend the torched salmon and tuna ones. Those were great!",4.0,4.0,39,2018-01-02,43.789482,-79.418195,"Japanese , Sushi Bars"
TORCH Pressed Sushi,"Torch Pressed Sushi is located a bit north of Cummer/Yonge. Parking is quite limited and can be difficult to find. It is also more of a take out joint as there were only around 9-10 bar seats available and no washrooms on site. I came by for lunch on a weekday. The place was quiet but I did notice that several customers came by to pick up their take out orders. The owners were very friendly and attentive. They explained that their most popular torched sushi items were the torched spicy salmon and the torched red snapper; he also stated that the torch shrimp was a lighter item as the shrimp had a citrusy, light flavour to them. The owner also suggested that if I wanted a snack, 3-6 sushi pieces would be ideal, if I wanted to have it as a meal, 9-12 pieces would be recommended depending on how hungry I was. I decided to get 3 pieces of each of the most popular items (spicy salmon, red snapper, and shrimp) and the total came out to around $22. Miso soup was included as well. The owner also gave me a free salad as I had waited a bit longer than usual for my food to be prepared.All three torched sushi items were great! It was up to par with the other torched/aburi sushi places in Toronto. The torched shrimp sushi had a great citrus component to it where the mayo did not overpower the taste and flavour of the shrimp. The torched spicy salmon was just mildly spicy for me and there was a generous amount of salmon in the sushi. Lastly, the red snapper was the surprise out of the three; inside the red snapper sushi there were tempura shrimp and a slight spiciness in the sauce they used. Overall the components of the sushi worked well together making it a delicious bite to eat. Overall, great addition to the neighbourhood, it's great that they offer torched sushi in small amounts (so either 3 or 6 pieces). The food is also made to order so you know that it is being prepared fresh. It is a bit pricey as it adds up so I'd only come back once in a while.",4.0,4.0,39,2018-01-04,43.789482,-79.418195,"Japanese , Sushi Bars"
TORCH Pressed Sushi,"Read the reviews and decided to give this a try. When I arrived, they were backloged with orders but not many people waiting. It could be due to soft opening and their bogo offer this month. I decided to order the poke bowl while my friend ordered the spicy torched salmon for takeout.The wait was 30 min but we were warned beforehand. Seems like they are need to reduce the menu selection or get more efficient. In terms of the poke bowl, it was average with salmon and tuna plus a variety of toppings on white rice. My friend was disappointed with his since it only had torched salmon on sushi rice. Not sure if I would return if they wait is that long and they dont improve on the bowls. There is parking in the plaza but very inconvenient location especially for people without cars.",4.0,3.0,39,2017-12-30,43.789482,-79.418195,"Japanese , Sushi Bars"
TORCH Pressed Sushi,"TORCH is a small walk-in spot on Yonge, featuring torched pressed sushi and poke bowls. Although intended for take-out, there are a few stools and tables available for dine-in. My bf and I decided to visit and take advantage of the last day of their soft-opening BOGO special (buy 6pcs pressed sushi, get 6pcs free / buy a poke bowl, get a bowl free).For two, we ordered 24pcs of torched pressed sushi: 12 spicy salmon, 6 unagi, 3 red snapper, 3 tuna. We also got 2 miso soups for free with our order. The ratio of fish to rice was perfect, and the combination of ingredients used for each selection was well-paired. I would prefer less mayo for both the tuna and red snapper, as it overpowered the fish. Regardless, it was seared to perfection, fresh and delicious overall. Despite the long 40min+ wait, the owner was sincerely apologetic with customers, and patient and helpful with other staff. The meal was well worth our time and money, as it seemed they placed customer service and quality of food over speed and volume of orders. Will be back to try their poke bowls!Note: there are very limited parking spots available! We had to park elsewhere and walk over in this freezing weather.",4.0,4.0,39,2018-01-01,43.789482,-79.418195,"Japanese , Sushi Bars"
TORCH Pressed Sushi,"Cute petite jap restaurant mainly catered to takeout. There are bar seats that could prob seat approx 10-12 people. Clean and minimalist decor. Enjoyed the spicy salmon torched bowl & their torched red snapper sushi the most. Overall good decent pressed sushi. Price point is relatively high but good for a quick bite when you are craving for jap fix. Friendly staff as well. Do not recommend the yam&banana, tempura shrimp and the torched tuna.",4.0,3.0,39,2018-01-03,43.789482,-79.418195,"Japanese , Sushi Bars"
TORCH Pressed Sushi,"TORCH is a newly opened little takeout shop featuring aburi oshizushi and don/poke bowls. My girlfriend and I visited during their soft opening promotion (December 13-31), buy one get one free.We ordered their snapper, salmon, spicy salmon, unagi, shrimp, and tuna pressed sushi. For us first-timers, they threw in the TORCH 12 combo special for which we were given free salad and miso soup. The salad consisted of spring greens, sliced cherry tomatoes, and a light citrus based dressing. The owner informed us all sauces and dressings were made in-house. We found the unagi and tuna (pickled onions and wasabi mayo) to be our least favourites as they tasted more aggressive in the sauce, overwhelming the main topping---still not bad at all. Our favourite by far was the snapper. Mayo based dressing, pressed in between the layer of snapper and rice was tempura imitation crabsticks---delicious! Special mention for the shrimp: elsewhere, shrimp pressed sushi is typically paired with just a glob of Japanese mayo, but the flavour was lighter, zestier citrusy in addition to some mayo---a nice change.Overall, well worth the visit at these promotional prices. However, I imagine many people will find it quite steep at regular price and would tend to lean towards say KAKA or VIPS for comparable torched selections. In a pinch for a craving for saucy, smoky/torched fusion-type sushi, it certainly fits the bill. Still, I hope to see more promotions, more combo deals, and perhaps options for customization in the future.",4.0,4.0,39,2017-12-13,43.789482,-79.418195,"Japanese , Sushi Bars"
TORCH Pressed Sushi,"Pressed sushi is one of the new food trends of 2017 that I love. There is no better place to enjoy the trend than this place. Innovative recipes at reasonable prices. Super nice staff. The only downside is that the seating area is small, but it's easy enough to order takeout and enjoy the food at home if you have a large group.",4.0,5.0,39,2018-01-02,43.789482,-79.418195,"Japanese , Sushi Bars"
TORCH Pressed Sushi,"We were advised that they make good torch sushi so came to try.  First thing first we can't find any parking spot and so we end up parking at another plaza and walked over.  We find the menu was very pricy for the sushi and rice bowl they offered.  We end up order torch salmon sushi, yam and banana sushi, and spicy salmon bowl.  The place is small so we have to wait for a a seat to be available in order to sit in to eat there.  With the premium price, we expected high quality food.  The server was nice and follow up with our order.  However, the food is just so so.  The torch salmon sushi can be better.  The spicy salmon bowl is not spicy at all.  The yam and banana sushi was pretty good as a desert.  With the price we paid today, we could have add extra $25 and two of us can eat at another ayce Japanese restaurant with high quality torch sushi.",4.0,3.0,39,2018-01-05,43.789482,-79.418195,"Japanese , Sushi Bars"
TORCH Pressed Sushi,"I was very impressed with the quality and effort put into each piece of sushi. TORCH Pressed Sushi specializes in aburi oshi sushi aka pressed sushi, battera or sushi box. Unlike your usual rolls, aburi oshi is shaped like a box and torched on the top giving it a creamy, buttery and seared flavour to each piece.Depending on the fish, you can choose from tuna, salmon, prawn, unagi, and red snapper. Vegetarian options also include banana and yam and avocado. Hands down, their Red Snapper and Spicy Salmon were to die for. Would highly recommend those.You also have the option of poke bowls but I would suggest you stick with the torched sushi. It does get very busy so either you get take out or go during unusual hours.",4.0,5.0,39,2017-12-28,43.789482,-79.418195,"Japanese , Sushi Bars"
The Elm Tree Restaurant,I LOVE this place!!  Came by for dinner on a Friday night and everything from food to atmosphere was simply PERFECT!! Waiters were very knowledgeable and helpful with the wine and food menu. The atmosphere was very romantic which was fitting for 2 (or even 4) people. Let me just say that if you want to impress someone on a date - this place is it.The butter that came with the bread was SO unique!! If I remember correctly it was made infused with honey! So good!!! For the main course we got the Cornish hen and the lamb shank. The Cornish hen is amazing and the lamb shank?! Omg fall off the bone tender and sooo juicy and tasty!!I am DEFINITELY coming back and I highly highly recommend this restaurant!!! You won't regret it!!,4.0,5.0,173,2018-01-02,43.657287,-79.383697,"Mediterranean , Modern European"
The Elm Tree Restaurant,"During my 20 hours in Toronto, I went here for a late work dinner (reservation was for 9pm) on Thursday night. We chose this place because of its proximity to our venue, the Marriott Eaton Centre. The space is cozy and chic, with dim lighting and nice decor. Our group of about 15 were seated comfortably at the long middle table. We ordered cocktails, the Golden Hour and Ginger Cosmo were both hits, as well as a bottle of Pinor Noir. A variety of appetizers were speedily brought to our table, and I enjoyed sampling scallops, octopus, smoked salmon, and beef carpaccio. Oh and how could I forget - the bread came with this AMAZING butter, and when we asked, the staff informed us that it is made with date syrup. I never thought I'd like bread & butter this much!For my entree, I asked our waiter which lamb dish he recommended, and he immediately said the shank. Boy, was he on point. The lamb shank was tender, flavorful, and with a great sauce. Those of us who ordered this devoured it happily.The dessert menu is just as enticing as the food! We ordered a variety to share: pistachio cream, maple cheesecake, chocolate torte, and baklava. The cheesecake was probably my favorite, but each was a delight to try! Topped it all off with a decaf latte which came topped with great foam and a Swiss chocolate. Simply perfect!",4.0,5.0,173,2017-12-13,43.657287,-79.383697,"Mediterranean , Modern European"
The Elm Tree Restaurant,"Will definitely be back, most likely for supper.We went hear for a team lunch on the recommendation of a friend.Food was great.I had the mushroom risotto which was very tasty. A friend had the steak which he says is one of the best he's ever had.Service was average, but attentive throughout most of the meal.Price is a little above average for lunch, but the food is also above average, so depends on what you're looking for.Will definitely be back.",4.0,5.0,173,2017-12-11,43.657287,-79.383697,"Mediterranean , Modern European"
The Elm Tree Restaurant,"Came here around dinner time, didn't book ahead of time and this was the only place that was able to accommodate all of us!I didn't expect much even though the review was pretty good, however, all of the appetizers surprised me! We had eggplant, cauliflower and sweet bread which were all very delicious! Would definitely recommend!Side note: sweet bread is not actually bread but meat! (Maybe I'm the only one who didn't know?)Speaking of the main course, I had the lamb shank which was pretty good. The portion of it varies, I got a huge one  and I tried very hard to finish it but my friend got a relatively small one. Maybe we should've exchanged our plate lolIn general, would recommend their appetizer a lot! (Also their freshly baked bread was sooo good!)",4.0,4.0,173,2017-12-05,43.657287,-79.383697,"Mediterranean , Modern European"
The Elm Tree Restaurant,"Went there in Sept 2017 with my boyfriend for our anniversary. This is one of the best restaurants we have tried so far. The service was amazing, food was excellent and I loved the atmosphere. The servers were very attentive and answered all of our questions, took away the plates as soon as we were done and filled our water glasses regularly. We got the soup of the day (squash ginger soup) which they split into two for us, lamb shank (sooooo good) and the autumn herb salad. We also got a dessert which I do not remember the name of but it was heavenly.In summary:Amazing food, excellent service and great vibe. If you are debating whether you should go there or not, GO!",4.0,5.0,173,2017-12-10,43.657287,-79.383697,"Mediterranean , Modern European"
The Elm Tree Restaurant,"Spanish music played in this Mediterranean restaurant with simple decor. It's an open area with some large tables for intimate group dinner. The basement washroom was surprisingly bright, clean, spacious and had a nice colour on the wall. I ordered a burger which I mentioned ""no cheese"" and it came with it!!! No apologies but they wanted to take it back. I didn't want to eat at a different time than my friend so I waited until it was a bit cold and peeled it off the burger. For a high end place, they used iceberg lettuce which wasn't appealing. The bun was toasted and soft which was nice. The fries was thrown unto the plate instead of placing it nicely into another small plate or container. My friend ordered the Cornish hen and it was nicely displayed. More veggies would have been nice. I'm glad she liked it since my hamburger was okay. Not great!Service was mediocre. My friend's water was not refilled at all.Verdict: I probably won't go back. Good thing I didn't have allergies since they can't even accommodate to the customer's order.",4.0,3.0,173,2017-06-15,43.657287,-79.383697,"Mediterranean , Modern European"
The Elm Tree Restaurant,"Located right in the downtown core. Make sure you make reservations because this place fills up fast. The wait staff was especially patient with us as not all of our party arrived on time for our reservation but we were able to keep our table. The ambiance was nice with paintings everywhere and candles lite throughout. They mentioned that they change their menu 4 times a year to keep things interesting.We came for dinner. There was an extensive drinks menu. The waiter was good at recommending many drinks that weren't on the menu. A bunch of us ordered red wine sangrias that were also not on the menu. Unfortunately, they tasted like watered down wine with a few pieces of citrus in them. Would not recommend. I ordered the lamb shank after reading a bunch of reviews and the creamy sweet potato was delicious and texture was contrasted by the crunchy quinoa. The lamb was perfectly tender without being dry. The pine nuts were sadly stale and took away from the pleasure of the dish. The lamb was a good portion but the rest of the plate was not very filling.Luckily they don't charge mandatory gratuity on groups greater than 6 and were accommodating to separating the bills.",4.0,3.0,173,2017-06-18,43.657287,-79.383697,"Mediterranean , Modern European"
The Elm Tree Restaurant,"Came here for a friend's birthday and the place was pretty packed. We had to wait a bit even with reservations but the service provided was impeccable. As we were waiting, the owner (I believe) came to apologise for the wait with a bottle of champagne.The food was also delicious, I regretted not getting a fancier dish since I had just eaten before dinner but the smoked cheddar burger was well cooked and juicy. My fiancee also had the wild mushroom risotto which was so excellent that it rivalled my own (lol).All in all, great food, great experience, great service, and great dining.",4.0,5.0,173,2017-06-07,43.657287,-79.383697,"Mediterranean , Modern European"
The Elm Tree Restaurant,"Loved this spot last time we were in Toronto. We went for a business outing and had no issues making a reservation. I would suggest you reserve because the place fills up. Great ambiance in the restaurant. Be careful with Google Maps - the address was listed as Elm Street only, so it doesn't actually get you to the restaurant. We told the host and he said they requested the change, so hopefully it is fixed. We split a ton of appetizers and the highlights were the cauliflower and the burrata. I got the duck breast for my entree and it was delicious! I wasn't crazy about the endive side, but that is just because I don't love endives. We split the Nutella cheesecake and creme brûlée for dessert. Everything was so tasty. Great wine selection as well!",4.0,5.0,173,2017-04-06,43.657287,-79.383697,"Mediterranean , Modern European"
The Elm Tree Restaurant,"As a local, I have always avoided restaurants that are fairly close to hotels just on the basis that it ""might"" be an overpriced tourist trap, and hence avoided the area around Elm street. Luckily, a food event brought me to The Elm Tree Restaurant, and I have to say I am a fan of this place!For our dinner, we had a sampling of their winter menu dishes, so we had smaller portions that usual (so ignore the portion size of my pictures). They are now at their Spring menu, but some items will probably still be there.- Pan Seared Scallop: This was perfectly seared and scallop was not overdone. The sunflower seed pesto was great with it, as is the confit tomato.- Beef Carpaccio: This is a great starter and I loved the truffle oil with the beef.- Grilled octopus: I tend to be picky about octopus and hate it when it is not done right. I am happy to say it was quite well done here. Love the giant caper berries and the chorizo salsa with it.- Pork belly: This item has all the other reviews raving about and I can see why. Pork belly needs to be tender to be good and this one is tender! It comes with sauerkraut which is not my favourite, but a good dish nonetheless.- Cornish hen: While not an overly photogenic dish, it is quite decent and I like the roasted brussels sprouts that came with it- Duck breast: This dish was a slight miss for me. While the duck breast is perfectly cooked (pink in centre) and has great flavours with the pistachio rumble and duck jus, the cut of the breast was not good and there was a hard ligament within the meat. It took us a bit of effort to chew. YMMV on this one.- Herb crusted rack of lamb: This was my favourite dish. I loved the combination of the lamb and herb crust, and the parsnip puree was so good with it!Overall, I really liked The Elm Tree Restaurant and the prices are not too bad considering the location (Yonge and Dundas very close to Eaton Centre and TTC; $20 to high 30's for mains). I think this is a great dining option in the very competitive downtown Toronto scene.",4.0,4.0,173,2017-04-10,43.657287,-79.383697,"Mediterranean , Modern European"
